review_id,review_score,review_comment_message,clean_review,sentiment
7afbad655b63c0a49c1d739280b591b8,1,"Comprei 2 cartuchos

Recebi apenas 1 cartucho",comprei cartuchos recebi apenas cartucho,0
fda4609971356b4ec1a45a0d8ed0756b,4,Super recomendo,super recomendo,1
fab8d44d3f1b64e3d40f8341968d4ca3,5,"São lindos, como na foto!",sao lindos foto,1
370011bd4b27fd3a7dc4df4fdf19b243,1,"Comprei esse produto que se dizia ter em estoque efetuei a forma de pagamento tudo ok e dps eles n tinham mais o produto e ate agora nao me falaram nada a respeito, se vou ter reembolso ou outra forma",comprei produto dizia ter estoque efetuei forma pagamento tudo ok dps produto ate agora nao falaram nada respeito vou ter reembolso outra forma,0
c05b6b8a85c70b06ab97c32fb3a8277c,2,"Abri a embalagem (cx papelão) e esperava que um produto delicado como este não viria embrulahdo num papel grosseiro, (tipo embrulho de sapateiro). A tela veio com riscos ... ",abri embalagem cx papelao esperava produto delicado nao viria embrulahdo papel grosseiro tipo embrulho sapateiro tela veio riscos,0
f567ccbfb81b8c66cb9b02d0fcdab85f,5,"Lindo, amei,recomendo.
É grande,cor forte, material forte.lindoooo, vou comprar mais um.",lindo amei recomendo grande cor forte material forte lindoooo vou comprar,1
bc080a94dc0a4d634221cad96798ac76,5,"Produto foi entregue muito rápido, estou satisfeito",produto entregue rapido satisfeito,1
b1cbc584487120f5aad8f3c660749349,1,Ainda posso dar minha opinião pois ainda não chegou o meu pedido ,ainda posso dar opiniao pois ainda nao chegou pedido,0
8ef19c25c547613eb79ff70af80d4f3b,1,Ainda não consegui receber o produto em minha casa.,ainda nao consegui receber produto casa,0
e42daf1b535fdeab6d8276b68ff8ea40,2,Após efetuar duas compras de um mesmo produto recebi informações que não procediam.,apos efetuar duas compras produto recebi informacoes nao procediam,0
8ece67ef2fba7422912f47a9b5765ba9,1,"compre um relógio , no anuncio dizia q era original! mas o relógio se trata de uma replica de mau qualidade.",compre relogio anuncio dizia original relogio trata replica mau qualidade,0
a8cc3d21c7993265b58cd48376cf9ce3,4,"Tudo em ordem, apenas como das vezes anteriores recomendaria embalagem mais amigável com menos fita plástica.",tudo ordem apenas vezes anteriores recomendaria embalagem amigavel menos fita plastica,1
c3eb3b074d1aaba59e5771516c576189,1,Eu quero meu dinheiro de volta,quero dinheiro volta,0
e226f36a65a19539e145acad41b319e8,1,Oque aconteceu com o meu pedido ? Me mandaram uma peça totalmente diferente da qual eu comprei ; nao consigo falar com ninguem nem por tel nem por email; lannister como vamoresolver isso?,oque aconteceu pedido mandaram peca totalmente diferente comprei nao consigo falar ninguem tel email lannister vamoresolver,0
08c574e4d62a6bf6eaf33ed9c9d2d074,4,"O produto deveria vir com parafusos
",produto deveria vir parafusos,1
141ba18b05621cab81109bd3992ba3b2,5,"Entrega rápido, super recomendo. ",entrega rapido super recomendo,1
cf459b97007da6a2740414e1a5e50a0e,1,"Loja péssima! Demorou chegar, veio o produto errado e quantidade errada.
Desculpe mas essa loja só fez coisas erradas. Entrei em contato com vocês e pedi meu dinheiro de volta. E quero devolver o pro",loja pessima demorou chegar veio produto errado quantidade errada desculpe loja so fez coisas erradas entrei contato voces pedi dinheiro volta quero devolver pro,0
cd5eb3f8c8faeb7a89b1e8b3120fe206,1,Faltou um pedido na entrega e quando pede para cancelar um produto não te atendem,faltou pedido entrega pede cancelar produto nao atendem,0
0814e146c48efb5a90b3712f1c0f98c9,4,"sempre compro com vcs,,,agora vou comprar um celular,,quero j 7 gran prime qual o valor ? vc tem um preço bom p mim se poder mande p min q tenho muito enterese em adquire este produto obrigado pela a",sempre compro vcs agora vou comprar celular quero gran prime valor vc preco bom mim poder mande min enterese adquire produto obrigado,1
2747fbb53f791d8fe4b3c58cf24fa6ca,1,Como posso recomendar para alguém se o produto ainda não chegou?,posso recomendar alguem produto ainda nao chegou,0
b2613d80a190a5250809e0564b5c182e,5,"Muito Rápido entrega, kit capinha e peliluca perfeito. Parabéns .",rapido entrega kit capinha peliluca perfeito parabens,1
8ff95067fcb029ce2cea8a57a93f5f77,4,Entrega rápida e produto perfeito.,entrega rapida produto perfeito,1
916a672d7d319d7bc021b27589c05c98,5,Entregou bem antes do prazo estimado e sem nenhum defeito ,entregou bem antes prazo estimado nenhum defeito,1
532a3959a0eedbe1d3da309a365e08a4,4,Boa obrigado.,boa obrigado,1
ae2a33eddbb2bb6aeb67dff2c820a436,1,"Está faltando uma cortina, só chego o codgo do produto 996 e eu pedi Bege me entregaram Verde.",faltando cortina so chego codgo produto pedi bege entregaram verde,0
948745b689abfe1e67032129e6b480e6,1,"Estou muito chateada pois comprei um produto(kit de Pincéis) e veio um outro produto(Bare Lifts).
Enviei um e-mail no mesmo dia que chegou (22/03/2017) e até agora não obtive resposta.",chateada pois comprei produto kit pinceis veio outro produto bare lifts enviei mail dia chegou ate agora nao obtive resposta,0
b66f1f980a4832698b613bcce72bb779,4,"Ótima compra. Ótimo produto. Só senti falta de algum comunicado entre a compra e a chegada do produto, só contato. Mas valeu.",otima compra otimo produto so senti falta algum comunicado compra chegada produto so contato valeu,1
62791b63265afd0b2478a7df46b34ce4,1,"01 gf. vazia e 11 gfs vazando, ano passado fiz esta compra e veio 03 quebradas.Não confio. ",gf vazia gfs vazando ano passado fiz compra veio quebradas nao confio,0
d0233fbba83f61318f600b4f27d4e57d,1,Entregaram cartucho errado. Pedi 02 cartuchos 60 xl preto hp e entregaram 01 cartucho 662 xl preto e 01 cartucho 662xl colorido. Aguardo a troca ,entregaram cartucho errado pedi cartuchos xl preto hp entregaram cartucho xl preto cartucho xl colorido aguardo troca,0
42ec1201161550262c0073d33a3656ee,5,ótima loja,otima loja,1
b730a8019be04fb7e7ecebfccb98aeb9,5,Chegou antes do prazo e em perfeitas condições.,chegou antes prazo perfeitas condicoes,1
32defebfca28523e905a41002f5e05b6,5,"ate agora ainda nao me deu problema.
",ate agora ainda nao deu problema,1
b5be606d37fe1a0bd2bbcb7e550574a2,2,"Recebi a encomenda de forma normal e dentro do prazo, contudo, recebi de primeira uma data de entrega estimada e que posterior, a data foi aumentando. Não gostei dessa atitude. Demorou 2 semanas.",recebi encomenda forma normal dentro prazo contudo recebi primeira data entrega estimada posterior data aumentando nao gostei dessa atitude demorou semanas,0
ea98b47899516adbcf3bfe4f7e491587,1,Propaganda enganosa lá na descrição diz que o relógio é isso e aquilo que é bom e tal mas na verdade não é nada disso além de tudo a cor que eu pedi foi dourado e veio uma cor que não é Dourado.,propaganda enganosa la descricao diz relogio bom tal verdade nao nada disso alem tudo cor pedi dourado veio cor nao dourado,0
eac7814ce5ed6ceeb60070eade7749c6,5,O produto é de ótima qualidade e foi entregue no prazo.,produto otima qualidade entregue prazo,1
004b46d25cf765337a5755e8dee5b0e2,5,"muito bom, recebi antes do prazo previsto",bom recebi antes prazo previsto,1
8cc0c88d9c2f22cedc4d23b3696a9024,1,Passou do prazo e ainda não recebi o meu produto. Não recomendo ,passou prazo ainda nao recebi produto nao recomendo,0
8238f8d66b691ca40a27ed7139fb0da1,1,"AINDA NÃO RECEBI MEU PRODUTO, O PRAZO DE ENTREGA JÁ PASSOU DESDO DIA 20/02/2018",ainda nao recebi produto prazo entrega ja passou desdo dia,0
6cbc0678cf724d826d583a95bc791501,5,Muito rápido a entrega bem antes do prazo!!,rapido entrega bem antes prazo,1
33def326fd5754dbeaec5d3a0e76158b,5,Entrega antes do prazo tudo certo sem problemas ,entrega antes prazo tudo certo problemas,1
876ec9c896d07f52a01017c5f92ee866,1,Falta de respeito com o cliente já se passaram 5 dias de um prazo de mais de 20 dias para entrega e não recebi um respaldo sobre,falta respeito cliente ja passaram dias prazo dias entrega nao recebi respaldo sobre,0
ede89d751d40eccec242458298bad665,1,"Pedi 2 unidades, recebi 1 unidade e na NF estava escrito 2 unidades. 
Precisei reclamar para tentar receber o produto, que segundo a loja, está na transportadora. ",pedi unidades recebi unidade nf escrito unidades precisei reclamar tentar receber produto segundo loja transportadora,0
b15939f622f233af2f1da3b339ae2849,5,Um produto de altíssima qualidade e designer arrojado...,produto altissima qualidade designer arrojado,1
bd36a76789d99a14e2061939c45f4003,5,Demorou mas dentro do prazo. lannister sempre bem e satisfação. Obrigado ,demorou dentro prazo lannister sempre bem satisfacao obrigado,1
514d8535a249f89f6fc73ba9c3a5521b,5,produto perfeito e entrega super rápida ,produto perfeito entrega super rapida,1
4b037b608183a7497dfefc055c650f85,1,"Comprei a caixa de simparic com 3 comprimidos e entregaram a caixa com apenas 1 comprimido, solicitei a troca no dia 29/08 e ainda não tive nenhum retorno.",comprei caixa simparic comprimidos entregaram caixa apenas comprimido solicitei troca dia ainda nao nenhum retorno,0
46667e6f5c3949f1854dc00d1edbc969,1,GOSTARIA DE SABER O QUE HOUVE. COMPRO HA ANOS NA lannister E É A 1ª VEZ QUE ISSO OCORRE. ESTOU NO AGUARDO.,gostaria saber compro ha anos lannister vez ocorre aguardo,0
7d6331a81d20e33708b33fb2efea7af1,2,eu so recebi 01 kit cobre leito queen Vitoria-floral tabaco/palha 7peças.Os correios so me entregou este.Falta a entrega da colcha cobre leito Requinte Super king percal 180 fios bege.ESTOU NO AGUARDO,so recebi kit cobre leito queen vitoria floral tabaco palha pecas correios so entregou falta entrega colcha cobre leito requinte super king percal fios bege aguardo,0
341ccd0a62b82793121e9ebdd1eafaf9,1,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,targaryen nao confianca nao entregou compra colocou rastreamento pedido entregue dia empresa falsa quero receber produtos pagos boleto bancari,0
671026223a554a2e17f2bdd7f6df9fb1,2,"Solicito informações sobre a compra e o estorno da compra? Se o valor for devolvido, recomendaria a loja sim",solicito informacoes sobre compra estorno compra valor devolvido recomendaria loja sim,0
5094cb4373c0bd480db359ca9882189b,1,"produto mostrado com 3 itens , porém so entregaram 2 itens, portanto estou sevolvendo e pedindo ressarcimento de valor pago",produto mostrado itens porem so entregaram itens portanto sevolvendo pedindo ressarcimento valor pago,0
96165c3065ec553cddd45848b6f64ab0,1,"Só recebi o produto pq fui buscar nós Correios. Se eu soubesse que teria que buscar nos Correios Jamais teria comprado.Um transtorno total, um falta de respeito com o consumidor.",so recebi produto pq buscar correios soubesse buscar correios jamais comprado transtorno total falta respeito consumidor,0
70647173717ce9e4ebef83e1a6667853,5,Voltaria afazer negócio com certeza,voltaria afazer negocio certeza,1
09ae7a8d5fcf3cd9559c5351a21f69e8,2,"Comprei um produto pra entregar na minha casa,paguei frete,e deixaram no correio pra retirar, não é certo,porq cobram frete então?",comprei produto pra entregar casa paguei frete deixaram correio pra retirar nao certo porq cobram frete entao,0
4dcba6f3786b1df2a7181c0079cf6bdc,5,Muito ágil na entrega. ,agil entrega,1
fd29543c2e4b9b328e8a6c22d3cecec8,5,"Chegou antes do prazo, e veio tudo certinho.. ",chegou antes prazo veio tudo certinho,1
f09e0dc145a58f0cb1f8da0113cf8088,1,"Depois de muito tempo de espera mandaram o produto para uma agência dos correios que nem sei onde fica. Fui pesquisar e é bem longe! Não achei justo ir até lá, pois paguei o frete pra receber em casa!",tempo espera mandaram produto agencia correios sei onde fica pesquisar bem longe nao achei justo ir ate la pois paguei frete pra receber casa,0
d7cc32cda70f6fe532889b1dc946d547,1,Comprei duas camas e me foi entregue apenas uma. Entrei em contato ha dois dias e ainda nao me deram qualquer satisfação! GOLPE,comprei duas camas entregue apenas entrei contato ha dois dias ainda nao deram qualquer satisfacao golpe,0
2e18a0b9ee50e031a5564fd4e3223c37,1,O pedido veio errado. Está a maior burocracia p trocar. Eles jogam p lannister' e a lannister' diz que eu tenho que resolver com eles. -.-' ,pedido veio errado maior burocracia trocar jogam lannister lannister diz resolver,0
34dca5973e14baf4bcc09eb0a5d193c3,1,"Preciso saber onem retirar o produto, não consigo falar com ninguém ",preciso saber onem retirar produto nao consigo falar ninguem,0
f7e8f8e7680c2319fafdf929153736f6,4,Produto muito bom e entregue antes do prazo.,produto bom entregue antes prazo,1
3bc26a840048d5eaddf3052fe1423ea9,5,O lojista enviou o produto rapidamente e bem embalado.,lojista enviou produto rapidamente bem embalado,1
856b618e4d6e00e179a38bbea4062af9,4,"Produto acusou que não era original, porem por enquanto esta funcionando perfeitamente.",produto acusou nao original porem enquanto funcionando perfeitamente,1
6d36eb684a05a8650da2007ea6f5714f,2,"Por mais que estivesse dentro do prazo, não gostei do prazo ser tão longo p entrega, e por ter comprado outros produtos e a entrega ter sido feita separada",dentro prazo nao gostei prazo tao longo entrega ter comprado outros produtos entrega ter sido feita separada,0
73e4e92635a061e76e82d52d4a91055e,5,"Prá variar, a lannister entrega no prazo, com valor na média de mercado e com a simplicidade e praticidade que esperamos.",pra variar lannister entrega prazo valor media mercado simplicidade praticidade esperamos,1
c210b4ed36c4ce629a8ce851be0d5828,1,Não veio o que foi pedido!!,nao veio pedido,0
71d6aa1a95c39bad64f2d21b631487c7,5,Otimo produto veio do jeito que imaginei,otimo produto veio jeito imaginei,1
6d6ac8624b8453e299e97f2a1e813995,5,Adorei chegou na data certa! Vou continuar comprando ,adorei chegou data certa vou continuar comprando,1
3c7388d3ed1f8a85fa544ef226af7605,4,"Adquiri 2 mochilas pelo site lannister de e parceiros diferentes. A targaryen de MG entregou bem antes do prazo previsto, sendo que a outra da Pacific que vem de SC ainda ñ foi entregue. Parabéns a targaryen",adquiri mochilas site lannister parceiros diferentes targaryen mg entregou bem antes prazo previsto sendo outra pacific vem sc ainda entregue parabens targaryen,1
7125c8e510b22bd61c743b07e6174aee,1,"Comprei internet em outras loja L/A S/A foi permitido receber na própria loja, agora não aceitaram a solicitação. Estou triste sem saber destino do produto pago e não recebido.",comprei internet outras loja permitido receber propria loja agora nao aceitaram solicitacao triste saber destino produto pago nao recebido,0
77d307a37b562462f4b4a362e9e78fd2,1,Naum conseguirao me entregar sendo ki eh na empresa 24 hrs e fala ki naum tem ninguem no local,naum conseguirao entregar sendo ki eh empresa hrs fala ki naum ninguem local,0
6154680ea4c9d7e02c719fedaf53c160,5,recomendo.,recomendo,1
f795d9f4c493a881550727dec2a8b2d6,1,"Comprei 02 jogos de cama conforme consta no pedido e recebi só 01 jogo.Quero solução do problema urgente pois já paguei a primeira parcela, estou sendo lesada.Sou cliente antiga do baratheon .",comprei jogos cama conforme consta pedido recebi so jogo quero solucao problema urgente pois ja paguei primeira parcela sendo lesada cliente antiga baratheon,0
616fca747d95c8d0b130050ccf3f2b17,5,Tudo perfeito e como prometido!,tudo perfeito prometido,1
a1e212c1ccae9bba1a8f1772bc6e972a,5,Site confiável . Recomendo!!!,site confiavel recomendo,1
029f6693f6fa41f1acd19f729e4e8b39,5, gostei muito de comprar excelente loja parabens,gostei comprar excelente loja parabens,1
3fc36c49d9f29fd130b9c82b20e6db8d,5,Entrega super rápida adoreiiii ,entrega super rapida adoreiiii,1
da09d3e68abca336b2b79578bbb8cba4,1,Fiz compra de dois itens porém só um foi entregue . Estou aguardando retorno do vendedor e ate o momento nada. Estou tendo muita dificuldades no contato e o processo já foi ffinalizado .,fiz compra dois itens porem so entregue aguardando retorno vendedor ate momento nada tendo muita dificuldades contato processo ja ffinalizado,0
35c203d9769ab0d834e79a090cd24c3f,1,Não veio o mesmo filtro da imagem que comprei.,nao veio filtro imagem comprei,0
1dee0599952f3635de0d7082b5730f1c,1,"Ainda não recebi, se soubesse que iria demorar tanto bem teria comprado. Estou acostumada a comprar aqui no site, mas nunca uma mercadoria demorou tanto. Estou me perguntando, será que ainda chega?",ainda nao recebi soubesse iria demorar tanto bem comprado acostumada comprar aqui site nunca mercadoria demorou tanto perguntando sera ainda chega,0
48e436bb3aeb313f7cdfd6a8a68775d3,4,Gostei muito de comprar!,gostei comprar,1
13359f48c3c7e41a2b8afca340937eeb,5,"Adorei a cortina, ficou linda na minha sala, e o tecido é lindo deixa a sala muito sofisticada. super recomendo",adorei cortina ficou linda sala tecido lindo deixa sala sofisticada super recomendo,1
606b6258c1c9d5c091b2857bae6e526a,2,ainda não recebi o produto e ja consta como entreque ,ainda nao recebi produto ja consta entreque,0
7f57f4a23e5893facbd35de4fe065806,2,"Apesar de chegar no último dia do prazo estabelecido, o produto demorou quase um mês para vir. Uma entrega tão simples.Isso que dá terceirizar tudo e não ser a responsável direta pela comercialização.",apesar chegar ultimo dia prazo estabelecido produto demorou quase mes vir entrega tao simples terceirizar tudo nao responsavel direta comercializacao,0
577b1a558404719c529ea0d19b545056,5,Produto de qualidade e a entrega antes da previsão.,produto qualidade entrega antes previsao,1
fa6802dda2cd5015410612ad9725dfbf,1,Falta de compromisso ,falta compromisso,0
82ac06f6ba552458c8d361723374d6ab,5,Fui surpreendida chegou antes que pensava,surpreendida chegou antes pensava,1
0b3ef6bd8e3e231302c8ebaa38a40c5a,1,Comprei repetidores de sinal pelo stark.com e recebi apenas um. Somaram o valor dos três e atribuíram a somente ele na nota fiscal. Exijo os outros dois ou meu dinheiro de volta.,comprei repetidores sinal stark recebi apenas somaram valor tres atribuiram somente nota fiscal exijo outros dois dinheiro volta,0
0afacfbf7227b075c599d63c9c0c2c0a,5,Empresa comprometida com o atendimento ao cliente e idônea nos produtos que vendem ,empresa comprometida atendimento cliente idonea produtos vendem,1
dfa09c5792e33ca09ca48753fa82fa9d,1,"Minha opinião é essa por causa da demora 

E ate aqui não chegou meu produto ,já passou do prazo . quero meu produto ",opiniao causa demora ate aqui nao chegou produto ja passou prazo quero produto,0
86cb0bf6e5ad374baf702550f023354d,5,Produto de ótima qualidade e entregue muito antes do prazo.,produto otima qualidade entregue antes prazo,1
55b8803d053f74eb192358116a4eb46d,5,Ótimo produto de qualidade e u recomendo,otimo produto qualidade recomendo,1
0d909719da4f58f81c1ca0bf2fa90f15,1,"Realizei a compra em 29/04/17 e até hoje, 31/05/17 não recebi o produto.",realizei compra ate hoje nao recebi produto,0
0d8b0fcefdfd6f8f13af982ade4e6c3f,5,"Entregue antes do tempo previsto, o produto tem uma boa qualidade.",entregue antes tempo previsto produto boa qualidade,1
42655914102454f70f5d0096dad865c2,5,Satisfeita com o atendimento prestado. ,satisfeita atendimento prestado,1
fe3ed8f254ea9a65667c8351ac4fdb81,5,10 Estrelas,estrelas,1
2733716358ddf04da0df237ba62445f5,1,Busquei no depósito dos correios,busquei deposito correios,0
003df9e2eb74d2d8b35718c0ac81eb01,5,Bom produtos entrega rapida,bom produtos entrega rapida,1
9640747175216b3363b1bfb9d122568e,5,Estão de parabéns pelo produto e compromisso de data de entrega ,estao parabens produto compromisso data entrega,1
b0148f849e998cac805e983a8d583836,5,"Gostei da compra, é um produto de qualidade, veio em perfeita condição, ótimo!!!",gostei compra produto qualidade veio perfeita condicao otimo,1
266253e88d7d0822845b797f81ae266d,1,aguardo a entrega do segundo produto. Até o presente momento o produto não foi entregue,aguardo entrega segundo produto ate presente momento produto nao entregue,0
7e5421a77d4219aec21b24ebd8530a83,5,Chegou antes mesmo do previsto.. amei a cabeceira melhor do que esperado ,chegou antes previsto amei cabeceira melhor esperado,1
c16af142dacc4ecd1049bff1ce946d30,5,produto entregue conforme prazo,produto entregue conforme prazo,1
eb3d47ba2fd5229bb111f45979646ca6,1,ainda não recebi o meu produto quando vão me entregar ? ou meu dinheiro de volta ,ainda nao recebi produto vao entregar dinheiro volta,0
126b501326841153900ebe946d8854c5,2,Boa tarde recebi o pedido incompleto veio faltando a luminária grande de 50 cm preto brilhante estou aguardando o produto .espero o mais rápido possível. obrigado ,boa tarde recebi pedido incompleto veio faltando luminaria grande cm preto brilhante aguardando produto espero rapido possivel obrigado,0
6860cfc61023d8d05436c1af4b657879,1,"Até o momento, não me dizem nada. Isso é péssimo p a americana. Trata o cliente pessimamente mal.",ate momento nao dizem nada pessimo americana trata cliente pessimamente mal,0
0f145df7f40e9df6cda5c0f1f3467324,5,"Comprarei sempre com vocês, estou muito satisfeito, parabéns",comprarei sempre voces satisfeito parabens,1
ff4dbac42a6268977df00d6d06f87d2f,1,não veio na cor q eu fiz a compra,nao veio cor fiz compra,0
54364b9f8e2d2066dea1848fa405e67b,4,Pelo preço a qualidade está de bom tamanho. Cor igual da foto. Gostei muito.,preco qualidade bom tamanho cor igual foto gostei,1
cf81de2d1408912d9b412cc75501998c,2,"Comprei a capinha, paguei o frete caro e quando recebo o produto não veio a cor na qual eu havia comprado. Decidi não devolver, pelo custo adicional e demora na entrega do produto correto.",comprei capinha paguei frete caro recebo produto nao veio cor havia comprado decidi nao devolver custo adicional demora entrega produto correto,0
62588699d93ea84df22f663f574d27a7,2,"o material não é igual o que esta na foto não. Ele é mais leve, menos espuma do que parece.",material nao igual foto nao leve menos espuma parece,0
2ef270cfc9c976b7439be8347d61564d,5,"ADOREI, SEMPRE QUE PRECISAR FAZER OUTRA COMPRA, É AQUI QUE VOU BUSCAR EM PRIMEIRO LUGAR.",adorei sempre precisar fazer outra compra aqui vou buscar primeiro lugar,1
7d9ac3e98adc0c8ad579e6a2257d79f9,5,Processo de compra tranquilo e eficiente.,processo compra tranquilo eficiente,1
017c2b5a9152db1baac14d2c33b934e8,1,"A entrega não foi feita no prazo, não deram nenhuma satisfação.",entrega nao feita prazo nao deram nenhuma satisfacao,0
ef468ee6d6910150dc4ea20c19ad116d,4,"Pensava que era maior, mas tbm não tinha noção de 20 cm. Fora isso lindinha amei , tudo perfeitinho , estava pra chegar dia 09/02 mas veio dia 13/01 que bom pq eu queria pra 27/01 níver de minha filha",pensava maior tbm nao nocao cm lindinha amei tudo perfeitinho pra chegar dia veio dia bom pq queria pra niver filha,1
6c13a8aa5925745be1de7afc96648c14,1,Só recebi a cortina.. o rolo nao recebi.. e consta como se tivesse entregado os 2.,so recebi cortina rolo nao recebi consta entregado,0
739fffcd31d637fc1ed3e7b1c01dbad4,5,O TAPETE É MUITO BONITO E CHEGOU ANTES DO PRAZO. RECOMENDO,tapete bonito chegou antes prazo recomendo,1
6778d8e88b9826ce74cb1aa41d5a1da6,1,"comprei achando que o kit de tintas fosse original como está no anúncio! no entanto, vi que fui enganado! a tampa ja estava virada para baixo, o selo foi colado, a embalagem é bem mais fina que a orig",comprei achando kit tintas original anuncio entanto vi enganado tampa ja virada baixo selo colado embalagem bem fina orig,0
a2f7c0a48ecfdcf5662ac767ca9529fb,2,a compra foi realizada a 1 mês e o produto ainda não foi entregue. Não tenho acesso ao rastreamento ,compra realizada mes produto ainda nao entregue nao acesso rastreamento,0
4a7118b1f9c3d06869e0cd9d5c1b4ccb,1,meu produto nao chegou esta atrasado.,produto nao chegou atrasado,0
db2496fc70ab92f2e1c8b3a9ca03ae22,1,"Muito chateada,já comprei o produto mais de um mês e não recebi ainda,sendo que o prazo era de 12 á 17 dias",chateada ja comprei produto mes nao recebi ainda sendo prazo dias,0
f26239109975e8edec133d68880776e5,2,"Eu não recebi o produto ""Adaptador Otg USB Tipo C Type C Moto Z Oneplus 3 Zenfone 3""",nao recebi produto adaptador otg usb tipo type moto oneplus zenfone,0
7773cfa8b91fad79f0595d4b525f7c42,5,tem sido muito bom comprar nas loja lannister tenho recebido antes do prazo de maneira muito eficiente,sido bom comprar loja lannister recebido antes prazo maneira eficiente,1
fe09807dfa64558bc4a7dec71b646542,5,"O produto superou minhas expectativas.
Parabéns pela qualidade do produto.",produto superou expectativas parabens qualidade produto,1
11521eba322e41880e39bb72797a6906,1,"Recomendaria a lojas americas, mas não os terceiros.",recomendaria lojas americas nao terceiros,0
428265fc16a40d099624b58298421f4e,1,"Nao fui informada da tentativa de entrega, meu produto retornou ao remetente e a lannister.com não tinha noção do acontecido. Busquei informações nos correios!!!",nao informada tentativa entrega produto retornou remetente lannister nao nocao acontecido busquei informacoes correios,0
3d8b062dd5ad5ce60b7b6716390f5494,1,"Até o momento NÃO recebi o produto..., conforme combinado. O prazo final para a entrega seria no dia 23/03 e o prazo não foi cumprido.",ate momento nao recebi produto conforme combinado prazo final entrega dia prazo nao cumprido,0
3fe4254e4bd3f7a0cc099775a7f064b0,1,A criança já está se formando e o produto ainda não chegou ,crianca ja formando produto ainda nao chegou,0
d47fd880c8179e624f5bc40a8aef95a4,1,Até agora não recebi o produto,ate agora nao recebi produto,0
f2278f2dbb2823a514f9877d0edbd349,5,Material muito bom da bolsa.... adorei!!,material bom bolsa adorei,1
d74123c6417f6beae37d131554532633,1,"Não estou satisfeito com o atendimento da targaryen,
Não recebi a mia encomenda, É está marcado como entregue. 
",nao satisfeito atendimento targaryen nao recebi mia encomenda marcado entregue,0
1da9480ab2624a08e6ab20fd7c34f20a,5,"Produto com preço bom, todo processo de compra foi excelente.",produto preco bom todo processo compra excelente,1
4902dce645920720b7184cd5c5e3338c,1,"Alto Falante 10 Polegadas Medio Grave - 8ohms 400w Rms - QVS - 10MGS400-8
SÓ RECEBE 2 UNIDADES FALTARAM DUAS",alto falante polegadas medio grave ohms rms qvs mgs so recebe unidades faltaram duas,0
40f7dd9f543e8c9ab41821be170cac8e,5,Recebi 20 dias antes do prazo estimado!!!,recebi dias antes prazo estimado,1
fbaeda2e4fadc0ee2e9b0ce10aa8df2b,5,"Recebi o produto correto e muito rápido. Fiquei impressionada.
Super recomendo!!!",recebi produto correto rapido fiquei impressionada super recomendo,1
fce9538331a3c6ee4abfa3e627bcae62,5,"Parabéns loja lannister, entregou o produto antes do prazo, Eu recomendo a loja lannister!!!",parabens loja lannister entregou produto antes prazo recomendo loja lannister,1
265aa443b6276fe3c7aa183cee34f496,5,"gostei
",gostei,1
e4aada28111d3426858a5cf55b56fe20,5,"Produto de boa qualidade, chegou sem avarias e antes do prazo de entrega! ",produto boa qualidade chegou avarias antes prazo entrega,1
0397ded358c087211addc65bf7be14f0,5,A entrega e o atendimento foi otimo super recomendo,entrega atendimento otimo super recomendo,1
19acd10168b2ab10ec49031459c9b9ca,1,Cadê meu produto ... pra querer saber minha opinião tenho que receber primeiro não é mesmo ,cade produto pra querer saber opiniao receber primeiro nao,0
c099aafb6db35704451859b711b53425,1,"O produto anunciado é um e o produto entregue é outro e de baixissima qualidade. Inadimissivel esse tipo de atitude que fere o codigo de defesa do consumidor, entregar produto diferente do anunciado",produto anunciado produto entregue outro baixissima qualidade inadimissivel tipo atitude fere codigo defesa consumidor entregar produto diferente anunciado,0
ed19b8468c90e6938dac4a77311b8ecb,1,"Efetuei a compra de dois produtos, mas só recebi um e o status foi registrado incorretamente como entregue.",efetuei compra dois produtos so recebi status registrado incorretamente entregue,0
dc62f1e20d7f280e54066b6a92841086,4,Tudo certo...,tudo certo,1
f3befc3a4e761318cf312fdf3c2d794f,1," Não recebi o produto é consta no rastreamento que já foi entregue, um absurdo. ",nao recebi produto consta rastreamento ja entregue absurdo,0
b2e9e3d39afa649c8c6457d26e1d67fe,1,"Por enquanto chegou só um produto, e de cor errada, pedi verde e veio rosa, mas como eu vou mudar precisei usar dessa cor mesmo, enquanto o outro está escrito que foi entregue e não chegou.",enquanto chegou so produto cor errada pedi verde veio rosa vou mudar precisei usar dessa cor enquanto outro escrito entregue nao chegou,0
1eecaf0657b332f2580577bc97980f9b,4,Achei bom.... E foi entregue bem antes do prazo,achei bom entregue bem antes prazo,1
2d3930ee663fa65fb08b1c11845120c5,5,Só não achei justo ter que pagar dois fretes pra mesmo local porque comprei dois produtos.,so nao achei justo ter pagar dois fretes pra local porque comprei dois produtos,1
6974ab908c4bd81bd5fb903124343b56,5,"Adorei o relógio, é a entrega foi super rápida.",adorei relogio entrega super rapida,1
5bbd82dc675abb3b38ab30d4d4666878,5,Material delicado e bonito ,material delicado bonito,1
